Term,Translate,Context,Reference,Comment
PASS⦙271,PASS⦙271,Don't Touch,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.SystemSettingPage.SettingBackup.Export,גיבוי,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
PASS⦙272,PASS⦙272,Don't Touch,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.SystemSettingPage.SettingBackup.Import,לְשַׁחְזֵר,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
PASS⦙273,PASS⦙273,Don't Touch,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.SystemSettingPage.SettingBackup.Hint,הערה: כל האפליקציות ייסגרו כשהתהליך שבחרת יתחיל.,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
PASS⦙274,PASS⦙274,Don't Touch,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.SystemSettingPage.SettingReset,הגדרה איפוס,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
Portal.SystemSettingPage.SettingReset.Description,איפוס כל קבצי ההגדרות שנוצרו על ידי האפליקציה.,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
PASS⦙275,PASS⦙275,Don't Touch,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.SystemSettingPage.SettingReset.Start,התחל לאפס,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
PASS⦙276,PASS⦙276,Don't Touch,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.SystemSettingPage.SettingReset.Hint,הערה: כל היישומים ייסגרו עם תחילת תהליך האיפוס.,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
PASS⦙277,PASS⦙277,Don't Touch,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.SystemSettingPage.Log.SaveDialogTitle,שמור קובץ יומן,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
Portal.SystemSettingPage.Log.SaveDialogFilter,קבצי ZIP (*.zip)|*.zip|כל הקבצים (*.*)|*.*,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
PASS⦙278,PASS⦙278,Don't Touch,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.SystemSettingPage.Access.Close,אני מבין,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
Portal.SystemSettingPage.Access.Title,התראת גישה,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
Portal.SystemSettingPage.Access.Message,אינך מורשה לגשת למיקום שבחרת.,,Portal\SettingPage\SystemSettingPage\Portal.SystemSettingPage.HE.xaml,
Portal.WallpaperSettingPage.Title,WallpaperSettingPage,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙279,PASS⦙279,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.InputMode,שיטת אינטראקציה,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.InputMode.Description,קובע את השיטות שאיתן ניתן ליצור אינטראקציה בטפטים נתמכים.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙280,PASS⦙280,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.InputMode.InputModule,מודול אינטראקציה:,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙281,PASS⦙281,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.InputMode.InputDesktop,עבד אינטראקציה רק ​​כאשר שולחן העבודה יש ​​מיקוד,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙282,PASS⦙282,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.InputMode.DesktopIcon,הסתר את סמלי שולחן העבודה כדי להימנע מבחירה בהם בטעות,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙283,PASS⦙283,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.ScreenLayout,פריסת מסך,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.ScreenLayout.Description,משנה את פריסת הטפטים שלך על המסך.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙284,PASS⦙284,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.StretchMode,שיטת התאמה,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.StretchMode.Description,שינוי קנה המידה בטפטים נתמכים.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙285,PASS⦙285,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.StayAwake,הישאר ער,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.StayAwake.Description,מחליף את מצב הערות בטפטים נתמכים.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙286,PASS⦙286,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.CrashMode,סטטוס התרסקות,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.CrashMode.Description,משנה את מצב רענון הטפט כאשר שולחן העבודה קורס או נכבה.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙287,PASS⦙287,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.LoopMode,מצב הישנות,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.LoopMode.Description,מחליף את מצב החזרה בטפטים נתמכים.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙288,PASS⦙288,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.ShuffleMode,סטטוס ערבוב,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.ShuffleMode.Description,מחליף את מצב המיזוג בטפטים נתמכים.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙289,PASS⦙289,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.BackgroundImage,תמונת רקע,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.BackgroundImage.Description,משנה את הטפט המונפש לתמונת הרקע של שולחן העבודה.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙290,PASS⦙290,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.HardwareAcceleration,האצת חומרה,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.HardwareAcceleration.Description,החלפת האצת חומרה בטפטים נתמכים.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙291,PASS⦙291,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.GifPlayer,תוסף Gif,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.GifPlayer.Description,בחר את הפלאגין שינגן את ערכות הנושא מסוג Gif בספרייה שלך.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙292,PASS⦙292,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.VideoPlayer,תוסף Video,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.VideoPlayer.Description,בחר את הפלאגין שינגן את ערכות הנושא של סוג Video בספרייה שלך.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙293,PASS⦙293,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.UrlPlayer,מנוע Url,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.UrlPlayer.Description,בחר את המנוע שיפעיל את ערכות הנושא של סוג Url בספרייה שלך.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙294,PASS⦙294,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.WebPlayer,מנוע Web,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.WebPlayer.Description,בחר את המנוע שיפעיל את ערכות הנושא של סוג Web בספרייה שלך.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙295,PASS⦙295,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.YouTubePlayer,מנוע YouTube,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.YouTubePlayer.Description,בחר את המנוע שיפעיל את ערכות הנושא של YouTube בספרייה שלך.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
PASS⦙296,PASS⦙296,Don't Touch,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,Please don't touch the translation in this line.
Portal.WallpaperSettingPage.ApplicationPlayer,מנוע Application,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.WallpaperSettingPage.ApplicationPlayer.Description,בחר את המנוע שיפעיל את ערכות הנושא של סוג Application בספרייה שלך.,,Portal\SettingPage\WallpaperSettingPage\Portal.WallpaperSettingPage.HE.xaml,
Portal.BrokenStorePage.Title,BrokenStorePage,,Portal\StorePage\BrokenStorePage\Portal.BrokenStorePage.HE.xaml,
PASS⦙297,PASS⦙297,Don't Touch,Portal\StorePage\BrokenStorePage\Portal.BrokenStorePage.HE.xaml,Please don't touch the translation in this line.
Portal.BrokenStorePage.TitleText,רגע שבו אורות האינטרנט היו עמומים,,Portal\StorePage\BrokenStorePage\Portal.BrokenStorePage.HE.xaml,
Portal.BrokenStorePage.DescriptionText,"כמו שמיים ללא כוכבים, אין כאן זוהר אינטרנט",,Portal\StorePage\BrokenStorePage\Portal.BrokenStorePage.HE.xaml,
Portal.FullStorePage.Title,FullStorePage,,Portal\StorePage\FullStorePage\Portal.FullStorePage.HE.xaml,
Portal.SearchStorePage.Title,SearchStorePage,,Portal\StorePage\SearchStorePage\Portal.SearchStorePage.HE.xaml,
PASS⦙298,PASS⦙298,Don't Touch,Portal\StorePage\SearchStorePage\Portal.SearchStorePage.HE.xaml,Please don't touch the translation in this line.
Portal.SearchStorePage.TitleText,התשובה למה שאתה מחפש עשויה להיות חבויה בשמים,,Portal\StorePage\SearchStorePage\Portal.SearchStorePage.HE.xaml,
Portal.SearchStorePage.DescriptionText,"אם התוצאות אינן מה שציפיתם, השמיים יכולים להציע לכם חוויה חדשה",,Portal\StorePage\SearchStorePage\Portal.SearchStorePage.HE.xaml,
Portal.UnknownStorePage.Title,UnknownStorePage,,Portal\StorePage\UnknownStorePage\Portal.UnknownStorePage.HE.xaml,
PASS⦙299,PASS⦙299,Don't Touch,Portal\StorePage\UnknownStorePage\Portal.UnknownStorePage.HE.xaml,Please don't touch the translation in this line.
Portal.UnknownStorePage.TitleText,גלה את המצב המסתורי שהתרחש בחנות,,Portal\StorePage\UnknownStorePage\Portal.UnknownStorePage.HE.xaml,
Portal.UnknownStorePage.DescriptionText,רדף אחר הלא נודע וצא למסע כדי לפענח את המצב המסתורי המתרחש בחנות.,,Portal\StorePage\UnknownStorePage\Portal.UnknownStorePage.HE.xaml,
